rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
185,200,6,0.2,1.0,0.7,0.5,0.5,0.4027696948669691,0.660770505410021
186,500,10,0.01,0.7,0.7,0.5,0.0,0.4163995266285219,0.6608126629489401
187,200,7,0.1,1.0,1.0,0.5,0.0,0.4227066685913181,0.660872374888688
188,200,10,0.1,0.7,1.0,1.0,0.0,0.2934063777918086,0.6609383725663113
189,200,7,0.1,1.0,1.0,1.0,0.5,0.4258513164908735,0.6609751422047361
190,200,7,0.1,1.0,1.0,1.0,0.0,0.4269987802983432,0.661238076604356
191,500,10,0.01,0.7,0.7,0.5,0.5,0.42503943787314225,0.6613407224094797
192,500,9,0.1,0.7,0.7,1.0,0.0,0.2744308935619056,0.6613444997115592
193,200,9,0.2,1.0,0.7,1.0,0.5,0.2516605562581805,0.6614757917090264
194,200,7,0.2,1.0,1.0,1.0,0.0,0.32862130083476443,0.6614849810244494
195,500,6,0.2,1.0,1.0,0.5,0.0,0.28140618967191866,0.661545085717987
196,500,9,0.1,0.7,1.0,1.0,0.0,0.2761025743688476,0.661559943520038
197,500,10,0.1,1.0,0.7,1.0,0.5,0.2395252121098734,0.6615831173876021
198,200,9,0.1,0.7,1.0,0.5,0.0,0.32166848638698825,0.6617068940384766
199,500,10,0.01,0.7,0.7,1.0,0.0,0.42427518724436564,0.6617605365618885
200,200,9,0.2,1.0,0.7,0.5,0.5,0.2497497315494621,0.661825527689687
201,500,7,0.2,1.0,0.7,0.5,0.5,0.24902416849975229,0.6619093505766243
202,500,7,0.2,1.0,1.0,1.0,0.5,0.24848504161981474,0.6619650371254393
203,500,5,0.2,1.0,1.0,0.5,0.0,0.3546477089261314,0.6620746753518543
204,200,7,0.1,0.7,0.7,0.5,0.5,0.42857166298346605,0.6620795284696358
205,500,10,0.01,0.7,1.0,0.5,0.5,0.4202951930711206,0.6621635237875412
206,500,10,0.1,0.7,0.7,1.0,0.5,0.2546601939115898,0.6622314285959031
207,200,7,0.1,0.7,1.0,0.5,0.5,0.42224834411525386,0.662251863050727
208,200,7,0.2,1.0,1.0,0.5,0.0,0.32713579847282315,0.6623308365356767
209,500,10,0.1,1.0,0.7,0.5,0.5,0.23931141746271495,0.6623457486816214
210,200,10,0.1,0.7,1.0,0.5,0.0,0.2944661112333925,0.6623957186168586
211,500,10,0.01,0.7,1.0,0.5,0.0,0.41297347471447593,0.6624014664973401
212,500,5,0.1,1.0,0.7,0.5,0.5,0.46271207388981384,0.6624455880553423
213,200,6,0.3,1.0,1.0,1.0,0.5,0.3456467209127172,0.6625697861657761
214,200,7,0.1,0.7,0.7,1.0,0.5,0.42985824240078135,0.6626183854439222
215,200,7,0.1,0.7,1.0,0.5,0.0,0.42400667059641733,0.6626580833413014
216,200,6,0.2,1.0,1.0,1.0,0.5,0.401161822784765,0.6626969121497649
217,500,10,0.01,0.7,0.7,1.0,0.5,0.4324583046895859,0.6627148700182419
