rank_test_score,param_et__n_estimators,param_et__max_depth,param_et__min_samples_split,param_et__min_samples_leaf,param_et__max_features,train_rmse,test_rmse
437,300,10,8,4,log2,0.5025843963779736,0.6029913580707975
441,500,10,8,4,log2,0.5028518340885724,0.6036777441282407
441,500,10,5,4,log2,0.5028518340885724,0.6036777441282407
441,500,10,4,4,log2,0.5028518340885724,0.6036777441282407
444,500,10,2,4,log2,0.5028518340885724,0.6036777441282407
445,200,7,2,1,0.25,0.503304559800276,0.6096081592869805
446,500,7,2,1,0.25,0.5036530180084162,0.6103316746288625
447,200,7,4,1,0.25,0.5052702067700573,0.6104277576854789
448,300,7,4,1,0.25,0.5053376896058406,0.6104613599446774
449,200,7,5,2,0.25,0.5086294943613475,0.6104862673252108
450,300,7,2,1,0.25,0.5038530529086019,0.6106356680125309
451,300,7,5,1,0.25,0.5057665046975146,0.6106396788791995
452,200,7,5,1,0.25,0.5057450773331783,0.6106634168533852
453,300,7,5,2,0.25,0.5088348852389281,0.6108612888349624
454,500,7,5,1,0.25,0.5059960953755712,0.6111665023209071
455,200,7,4,2,0.25,0.5085902711713739,0.6112953266197031
456,200,7,2,2,0.25,0.5085902711713739,0.6112953266197031
457,300,7,2,2,0.25,0.5087017932362969,0.6113741210636873
458,300,7,4,2,0.25,0.508701793236297,0.6113741210636874
459,500,7,5,2,0.25,0.5090983519102852,0.6114354740297208
460,500,7,4,1,0.25,0.505648717126558,0.6114597014060349
462,500,7,4,2,0.25,0.5091988261258499,0.6122847941094907
461,500,7,2,2,0.25,0.50919882612585,0.6122847941094907
463,200,7,8,1,0.25,0.5101984752856903,0.6128889484285048
464,300,7,8,1,0.25,0.5106355925606322,0.6129474335181112
465,200,7,4,3,0.25,0.516342889407739,0.6135362703180082
465,200,7,5,3,0.25,0.5163428894077389,0.6135362703180082
465,200,7,2,3,0.25,0.516342889407739,0.6135362703180082
468,500,7,8,1,0.25,0.5111484539764114,0.6136175019048078
469,200,7,8,2,0.25,0.5148015593096694,0.6137825524320452
470,300,7,8,2,0.25,0.5145863643830081,0.6138038492256103
471,300,7,4,3,0.25,0.5163990296686911,0.6142911263043728
471,300,7,5,3,0.25,0.5163990296686911,0.6142911263043728
473,300,7,2,3,0.25,0.516399029668691,0.6142911263043729
474,500,7,8,2,0.25,0.5150503196934817,0.6145339278082184
475,500,7,5,3,0.25,0.5164011349212491,0.6147767073165057
475,500,7,4,3,0.25,0.516401134921249,0.6147767073165057
477,500,7,2,3,0.25,0.5164011349212491,0.6147767073165058
478,200,7,8,3,0.25,0.5190726598860504,0.6151715966035246
479,300,7,8,3,0.25,0.5186786074444293,0.6152505475679886
480,500,7,8,3,0.25,0.5190857515951935,0.6159383319048094
481,200,7,5,4,0.25,0.5237925279647423,0.6163184387104869
481,200,7,8,4,0.25,0.5237925279647424,0.6163184387104869
483,200,7,2,4,0.25,0.5237925279647423,0.616318438710487
483,200,7,4,4,0.25,0.5237925279647424,0.616318438710487
486,500,7,4,4,0.25,0.5243011640555546,0.6167940745844566
485,500,7,8,4,0.25,0.5243011640555546,0.6167940745844566
486,500,7,5,4,0.25,0.5243011640555546,0.6167940745844566
486,500,7,2,4,0.25,0.5243011640555547,0.6167940745844566
489,300,7,5,4,0.25,0.5240880837558922,0.6169477253354173
489,300,7,4,4,0.25,0.5240880837558923,0.6169477253354173
489,300,7,2,4,0.25,0.5240880837558923,0.6169477253354173
489,300,7,8,4,0.25,0.5240880837558922,0.6169477253354173
493,200,7,5,1,sqrt,0.5810250450296598,0.6571547342160279
494,300,7,5,1,sqrt,0.5811562741006704,0.6578916132402512
495,500,7,5,1,sqrt,0.5828132239053165,0.6588758636047128
496,500,7,4,1,sqrt,0.5812801293921294,0.6592294979205008
497,200,7,2,1,sqrt,0.5783392516910704,0.6592382512119539
498,300,7,4,1,sqrt,0.5798933968514814,0.6593499915146845
499,500,7,2,1,sqrt,0.5792564391811961,0.6594454365117739
500,200,7,4,1,sqrt,0.5801321241308148,0.6595638126758062
501,300,7,2,1,sqrt,0.5783843569198134,0.6597221624746213
502,200,7,4,2,sqrt,0.5850893679742336,0.6603243361823735
503,200,7,2,2,sqrt,0.5850893679742336,0.6603243361823735
504,200,7,8,1,sqrt,0.5860573200904987,0.6608188160704732
505,300,7,4,2,sqrt,0.5854805914577882,0.6612287334001086
506,300,7,2,2,sqrt,0.5854805914577882,0.6612287334001087
507,500,7,4,2,sqrt,0.5863480672536866,0.6612829081734417
507,500,7,2,2,sqrt,0.5863480672536866,0.6612829081734417
509,300,7,8,1,sqrt,0.5860884942376021,0.6614816388168154
510,500,7,8,1,sqrt,0.5876067763353181,0.6620637395181049
511,200,7,5,2,sqrt,0.5860982549270778,0.6628662259956095
512,500,7,5,2,sqrt,0.5881216418765343,0.6629260048511001
513,300,7,8,2,sqrt,0.5910298734279644,0.6631507055886507
514,200,7,8,2,sqrt,0.59125618755899,0.6632308708547889
515,500,7,8,2,sqrt,0.5918721223642291,0.6633367315200996
516,300,7,5,2,sqrt,0.5865542787687101,0.6633734869356832
517,200,7,2,3,sqrt,0.5936405938016911,0.6643320859004733
517,200,7,4,3,sqrt,0.5936405938016911,0.6643320859004733
519,200,7,5,3,sqrt,0.5936405938016911,0.6643320859004734
520,500,7,8,3,sqrt,0.5955850238221135,0.6644792909346987
521,300,7,2,3,sqrt,0.5937682456914106,0.6648328064110687
523,300,7,5,3,sqrt,0.5937682456914106,0.6648328064110687
521,300,7,4,3,sqrt,0.5937682456914106,0.6648328064110687
524,300,7,8,3,sqrt,0.5954188288676613,0.6650271157295583
525,500,7,5,3,sqrt,0.5947901571289307,0.6650493662850948
525,500,7,4,3,sqrt,0.5947901571289307,0.6650493662850948
527,500,7,2,3,sqrt,0.5947901571289307,0.6650493662850949
528,200,7,8,3,sqrt,0.5959999773690474,0.6651112823563025
529,300,7,4,4,sqrt,0.601053069139907,0.6668284118785439
529,300,7,2,4,sqrt,0.601053069139907,0.6668284118785439
529,300,7,5,4,sqrt,0.601053069139907,0.6668284118785439
532,300,7,8,4,sqrt,0.601053069139907,0.6668284118785439
533,200,7,8,4,sqrt,0.6015373991409763,0.6669008502722298
533,200,7,2,4,sqrt,0.6015373991409763,0.6669008502722298
533,200,7,4,4,sqrt,0.6015373991409763,0.6669008502722298
533,200,7,5,4,sqrt,0.6015373991409763,0.6669008502722298
537,500,7,8,4,sqrt,0.6019213492390212,0.6671908857013829
537,500,7,2,4,sqrt,0.6019213492390212,0.6671908857013829
539,500,7,5,4,sqrt,0.6019213492390212,0.667190885701383
539,500,7,4,4,sqrt,0.6019213492390212,0.667190885701383
541,200,7,2,1,log2,0.6168026924094048,0.6845236901224915
542,200,7,4,1,log2,0.6185314728915828,0.6845763105046786
543,500,7,4,1,log2,0.6196465282616844,0.6847154006265568
544,500,7,2,1,log2,0.6169233857138806,0.6850002728398072
545,300,7,4,1,log2,0.6195034814916931,0.685259329941432
546,300,7,2,1,log2,0.6169677820033186,0.6852763690763355
547,200,7,5,1,log2,0.6201725055584303,0.6860855887646425
548,500,7,5,1,log2,0.6212277225744541,0.6862343930865046
549,300,7,5,1,log2,0.6212826519908663,0.6866760752041223
550,200,7,8,1,log2,0.6248700250987254,0.6874347383683814
551,200,7,2,2,log2,0.6249279163260393,0.6882135917843722
552,200,7,4,2,log2,0.6249279163260394,0.6882135917843722
553,500,7,8,1,log2,0.6263079206030879,0.6887433132965615
554,500,7,4,2,log2,0.6255322635321157,0.6889403818552136
555,500,7,2,2,log2,0.6255322635321157,0.6889403818552138
556,300,7,8,1,log2,0.6260065619061781,0.6889474038439041
557,300,7,4,2,log2,0.6250573132878899,0.6890367330899656
557,300,7,2,2,log2,0.6250573132878898,0.6890367330899656
559,200,7,5,2,log2,0.6255304601527659,0.689528439989729
560,500,7,5,2,log2,0.6262569403125001,0.69034951457381
561,300,7,5,2,log2,0.6258872034175855,0.6904780341927425
562,200,7,8,2,log2,0.6293365034983968,0.6911415953392498
563,300,5,2,3,0.5,0.6344296153531562,0.6911780897920076
564,300,5,5,3,0.5,0.6344296153531562,0.6911780897920077
565,300,5,4,3,0.5,0.6344296153531562,0.6911780897920078
566,500,7,8,2,log2,0.6308098680480446,0.6912598399882316
567,300,7,8,2,log2,0.6303962849302907,0.6914257217321167
568,300,5,8,1,0.5,0.6328107823005373,0.6914544127288941
569,300,5,2,4,0.5,0.6359278978388212,0.691534401752796
570,300,5,8,4,0.5,0.6359278978388213,0.691534401752796
570,300,5,4,4,0.5,0.6359278978388212,0.691534401752796
572,300,5,5,4,0.5,0.6359278978388213,0.6915344017527961
573,300,5,2,1,0.5,0.6320440858939007,0.6916580795357873
574,300,5,5,1,0.5,0.6321501635682519,0.6916707139157864
575,200,5,4,3,0.5,0.6338668226012132,0.6916877261025163
575,200,5,2,3,0.5,0.6338668226012132,0.6916877261025163
577,200,5,5,3,0.5,0.6338668226012132,0.6916877261025164
578,300,5,8,3,0.5,0.6346624248277793,0.6917080271011208
579,200,5,4,4,0.5,0.6354265211203909,0.6917479167236714
580,200,5,8,4,0.5,0.6354265211203909,0.6917479167236715
580,200,5,2,4,0.5,0.6354265211203909,0.6917479167236715
580,200,5,5,4,0.5,0.6354265211203909,0.6917479167236715
583,200,7,5,3,log2,0.6330283497707526,0.6917568234687819
583,200,7,4,3,log2,0.6330283497707526,0.6917568234687819
583,200,7,2,3,log2,0.6330283497707526,0.6917568234687819
586,300,5,8,2,0.5,0.6336978089799754,0.6918196301107992
587,300,5,5,2,0.5,0.6333413522255654,0.6920096602062245
588,300,5,4,1,0.5,0.6323994535189913,0.692158180547959
589,200,5,5,1,0.5,0.6319319118012547,0.6922128712818563
590,200,5,5,2,0.5,0.6329352644985453,0.6922603828296501
591,200,5,8,1,0.5,0.6327162204750806,0.6923136406419148
592,200,5,8,3,0.5,0.634353707370423,0.6923203863749364
593,200,5,2,1,0.5,0.6319094336070438,0.6924255973471929
594,500,5,4,1,0.5,0.6324923177379056,0.6925505269536636
595,500,5,5,1,0.5,0.632539796916525,0.6925592413983537
596,500,5,8,1,0.5,0.6333626685351919,0.6926318513704488
597,300,7,2,3,log2,0.6337502735717606,0.6926639613245615
597,300,7,4,3,log2,0.6337502735717606,0.6926639613245615
597,300,7,5,3,log2,0.6337502735717606,0.6926639613245615
600,500,5,5,3,0.5,0.6345404662906353,0.6926967866266138
600,500,5,2,3,0.5,0.6345404662906353,0.6926967866266138
600,500,5,4,3,0.5,0.6345404662906353,0.6926967866266138
603,200,5,8,2,0.5,0.6334599581878083,0.6927160563718199
604,500,5,2,1,0.5,0.6324806616704577,0.6928209162741659
605,300,5,2,2,0.5,0.6335820408230022,0.6928345579407681
605,300,5,4,2,0.5,0.6335820408230021,0.6928345579407681
607,200,5,4,1,0.5,0.6323261210849671,0.6928833296022796
608,500,5,4,4,0.5,0.6361270021052462,0.6929441955731537
608,500,5,8,4,0.5,0.6361270021052462,0.6929441955731537
608,500,5,5,4,0.5,0.6361270021052462,0.6929441955731537
608,500,5,2,4,0.5,0.6361270021052462,0.6929441955731537
612,500,7,2,3,log2,0.634079821983005,0.6929980033924338
612,500,7,4,3,log2,0.634079821983005,0.6929980033924338
612,500,7,5,3,log2,0.634079821983005,0.6929980033924338
615,500,5,8,2,0.5,0.63422662942954,0.693063388565532
616,500,5,8,3,0.5,0.6349993786208922,0.6931199281502278
617,500,5,5,2,0.5,0.6336696684157581,0.6931991997440504
618,200,5,2,2,0.5,0.6332243008862808,0.693215024784434
618,200,5,4,2,0.5,0.6332243008862808,0.693215024784434
620,500,5,4,2,0.5,0.6336532794863156,0.6934157164023315
620,500,5,2,2,0.5,0.6336532794863154,0.6934157164023315
622,200,7,8,3,log2,0.6349214047243,0.693836258132454
623,500,7,8,3,log2,0.6358123911646316,0.6938750842543604
624,300,7,8,3,log2,0.6355414061074428,0.6940114287785951
625,200,7,2,4,log2,0.6418006208949388,0.6957911789347406
626,200,7,5,4,log2,0.6418006208949388,0.6957911789347407
626,200,7,8,4,log2,0.6418006208949388,0.6957911789347407
626,200,7,4,4,log2,0.6418006208949388,0.6957911789347407
630,500,7,4,4,log2,0.6425833797970086,0.696410068286144
630,500,7,2,4,log2,0.6425833797970086,0.696410068286144
630,500,7,5,4,log2,0.6425833797970086,0.696410068286144
629,500,7,8,4,log2,0.6425833797970086,0.696410068286144
633,300,7,2,4,log2,0.6424925751559382,0.6967732419107618
633,300,7,8,4,log2,0.6424925751559383,0.6967732419107618
633,300,7,4,4,log2,0.6424925751559383,0.6967732419107618
633,300,7,5,4,log2,0.6424925751559382,0.6967732419107618
637,200,5,4,1,0.25,0.6607876708429293,0.7120590916169555
638,200,5,8,1,0.25,0.6614980005114343,0.7125361253174161
639,200,5,5,1,0.25,0.6613681510502202,0.7125416082358542
640,200,5,4,2,0.25,0.6618494990127731,0.7125626716600174
640,200,5,2,2,0.25,0.6618494990127731,0.7125626716600174
642,200,5,2,1,0.25,0.6614386394695696,0.7125780261437384
643,200,5,8,2,0.25,0.6621833309455919,0.7126893126076166
644,200,5,2,3,0.25,0.6632020058066,0.7127545452643322
644,200,5,4,3,0.25,0.6632020058066,0.7127545452643322
644,200,5,5,3,0.25,0.6632020058066,0.7127545452643322
647,200,5,8,3,0.25,0.6633559949285697,0.7128087213063361
648,200,5,5,2,0.25,0.6621213172706413,0.7130146824338365
649,300,5,4,1,0.25,0.6620398902007293,0.7130291547936682
650,300,5,2,1,0.25,0.6624456097185849,0.7132777818720297
651,500,5,4,1,0.25,0.6623198056048412,0.7133160249859231
652,200,5,2,4,0.25,0.6650700027104367,0.7133381377311081
652,200,5,5,4,0.25,0.6650700027104367,0.7133381377311081
652,200,5,4,4,0.25,0.6650700027104367,0.7133381377311081
652,200,5,8,4,0.25,0.6650700027104367,0.7133381377311081
656,300,5,2,2,0.25,0.6629902691130459,0.7133854181431647
656,300,5,4,2,0.25,0.6629902691130459,0.7133854181431647
658,500,5,5,1,0.25,0.6623774821104573,0.7134068689738702
659,300,5,8,1,0.25,0.6624822845417638,0.71347754768279
660,300,5,8,3,0.25,0.6642256594464859,0.713492439868671
661,500,5,2,1,0.25,0.6625875415513931,0.7135226635417249
662,300,5,5,1,0.25,0.6624470411280909,0.713559236643705
663,300,5,2,3,0.25,0.6641768783284261,0.7136034847151136
664,300,5,5,3,0.25,0.6641768783284261,0.7136034847151138
664,300,5,4,3,0.25,0.6641768783284262,0.7136034847151138
666,500,5,5,2,0.25,0.663008811927801,0.7136610895440253
667,300,5,8,2,0.25,0.6631643935678896,0.7136701587423008
668,500,5,2,3,0.25,0.6641279185220914,0.7137157185388586
669,500,5,4,3,0.25,0.6641279185220914,0.7137157185388587
669,500,5,5,3,0.25,0.6641279185220914,0.7137157185388587
671,500,5,2,2,0.25,0.663239119250434,0.7137323721419085
672,500,5,4,2,0.25,0.663239119250434,0.7137323721419087
674,300,5,5,4,0.25,0.665816156641243,0.7138138357465702
673,300,5,4,4,0.25,0.665816156641243,0.7138138357465702
674,300,5,2,4,0.25,0.6658161566412429,0.7138138357465702
674,300,5,8,4,0.25,0.665816156641243,0.7138138357465702
677,500,5,8,1,0.25,0.6630063024773287,0.7138601347718453
678,300,5,5,2,0.25,0.6631804225373304,0.7138635781880736
679,500,5,8,3,0.25,0.6646987988802415,0.7141076879675916
680,500,5,8,2,0.25,0.6638001838880798,0.7142484593642132
681,500,5,2,4,0.25,0.6664160372828332,0.7142547135695212
681,500,5,4,4,0.25,0.6664160372828332,0.7142547135695212
681,500,5,5,4,0.25,0.6664160372828333,0.7142547135695212
681,500,5,8,4,0.25,0.6664160372828333,0.7142547135695212
685,200,5,5,1,sqrt,0.7224892495371181,0.7563712200718146
686,200,5,5,2,sqrt,0.723824290795402,0.7568828197889848
687,200,5,4,1,sqrt,0.7226234836173961,0.7569748723482772
688,300,5,5,1,sqrt,0.7230200171098227,0.7570308908330668
689,500,5,5,1,sqrt,0.7229120128726199,0.7571272363412873
690,500,5,2,1,sqrt,0.7226471631408892,0.7571443061153429
691,300,5,4,1,sqrt,0.7230648691764336,0.7573063269065907
692,200,5,2,1,sqrt,0.7225527013424136,0.7573707656826624
693,500,5,4,1,sqrt,0.7229824527990467,0.7574001237654701
694,500,5,8,1,sqrt,0.7233931979892047,0.7575370744413062
695,500,5,5,2,sqrt,0.7239783292200156,0.7576333721946874
696,200,5,4,2,sqrt,0.7241085471702811,0.7577223782501421
697,200,5,2,2,sqrt,0.724108547170281,0.7577223782501422
698,300,5,2,1,sqrt,0.722686772097706,0.757765367097529
699,300,5,5,2,sqrt,0.7241405323125562,0.7577819361130026
700,200,5,8,1,sqrt,0.7234617832005513,0.7579243088315598
701,500,5,4,2,sqrt,0.7240814127487124,0.7579543900435253
701,500,5,2,2,sqrt,0.7240814127487124,0.7579543900435253
703,500,5,8,2,sqrt,0.7242662003126105,0.7580238483180426
704,300,5,8,1,sqrt,0.7237458132339128,0.7580384219942551
705,200,5,8,3,sqrt,0.7253748086154835,0.758062795975275
706,300,5,4,2,sqrt,0.724192735299115,0.7581977397385994
706,300,5,2,2,sqrt,0.7241927352991149,0.7581977397385994
708,500,5,2,3,sqrt,0.7256321003409545,0.7582133872047816
708,500,5,4,3,sqrt,0.7256321003409545,0.7582133872047816
708,500,5,5,3,sqrt,0.7256321003409545,0.7582133872047816
711,200,5,8,2,sqrt,0.7241978079714722,0.7582220001758554
712,500,5,8,3,sqrt,0.7255537531051122,0.7582582513260451
713,200,5,2,3,sqrt,0.7260479546419188,0.7582584722235236
714,200,5,4,3,sqrt,0.7260479546419188,0.7582584722235236
714,200,5,5,3,sqrt,0.7260479546419188,0.7582584722235236
716,300,5,8,2,sqrt,0.7244386521557644,0.7585834898057731
717,300,5,8,3,sqrt,0.7258556679599608,0.7588516150263318
718,500,5,2,4,sqrt,0.7275263412987041,0.7588976429567608
718,500,5,4,4,sqrt,0.7275263412987041,0.7588976429567608
718,500,5,8,4,sqrt,0.727526341298704,0.7588976429567608
718,500,5,5,4,sqrt,0.7275263412987041,0.7588976429567608
722,200,5,8,4,sqrt,0.7273153040606649,0.7589030925464108
722,200,5,5,4,sqrt,0.7273153040606649,0.7589030925464108
725,200,5,4,4,sqrt,0.7273153040606649,0.7589030925464108
722,200,5,2,4,sqrt,0.7273153040606649,0.7589030925464108
726,300,5,5,3,sqrt,0.7263415206313578,0.759246790448189
727,300,5,4,3,sqrt,0.7263415206313579,0.759246790448189
727,300,5,2,3,sqrt,0.7263415206313579,0.759246790448189
729,300,5,8,4,sqrt,0.7277685826755091,0.7594254828155457
729,300,5,2,4,sqrt,0.7277685826755091,0.7594254828155457
729,300,5,4,4,sqrt,0.7277685826755091,0.7594254828155457
732,300,5,5,4,sqrt,0.7277685826755091,0.7594254828155457
733,500,10,2,1,1,0.720313683539754,0.7819827138923434
734,200,5,2,1,log2,0.7537115865424072,0.7830034435199565
735,500,5,2,1,log2,0.7534433828471334,0.7834084829022103
736,500,5,4,1,log2,0.7538037816951919,0.7836179202801768
737,500,5,8,1,log2,0.7548736649256927,0.7836311414689547
738,500,5,5,1,log2,0.7542960604609994,0.7838613389839676
739,300,10,2,1,1,0.7221490856446964,0.7839878285088302
740,500,5,2,2,log2,0.755208967971683,0.7841934146142512
740,500,5,4,2,log2,0.755208967971683,0.7841934146142512
742,500,5,8,2,log2,0.7559791254172975,0.7843327171960652
743,500,,4,2,1,0.7265428707650619,0.7843935608636512
743,500,,2,2,1,0.7265428707650617,0.7843935608636512
745,200,5,4,1,log2,0.7548534077406758,0.7844322674979375
746,300,5,2,1,log2,0.7550205788390931,0.784629084391344
747,500,5,5,2,log2,0.755602136757698,0.7846500361484681
748,200,5,8,1,log2,0.75610979562413,0.7847514692822836
749,500,5,8,3,log2,0.7570909835865216,0.7847572020677094
750,200,5,2,2,log2,0.7560367202457353,0.7847648060914904
750,200,5,4,2,log2,0.7560367202457353,0.7847648060914904
752,300,5,8,1,log2,0.756228630936341,0.7849512694355815
753,500,5,2,4,log2,0.758815185808698,0.7850613672627671
753,500,5,5,4,log2,0.7588151858086978,0.7850613672627671
753,500,5,8,4,log2,0.758815185808698,0.7850613672627671
753,500,5,4,4,log2,0.7588151858086979,0.7850613672627671
757,300,5,4,1,log2,0.7553173638959357,0.7851096798099138
758,200,5,5,1,log2,0.7555189419554931,0.7851533768455288
759,200,5,8,2,log2,0.7570674326997326,0.7853193311633534
760,300,5,4,2,log2,0.7565348933366359,0.7854277254480032
760,300,5,2,2,log2,0.7565348933366359,0.7854277254480032
762,300,5,5,1,log2,0.755688048558638,0.7855727518957162
764,500,5,2,3,log2,0.7573900431315895,0.7856464068106893
763,500,5,4,3,log2,0.7573900431315895,0.7856464068106893
764,500,5,5,3,log2,0.7573900431315895,0.7856464068106893
766,200,5,8,3,log2,0.7584930075277028,0.7857821364490675
767,300,5,8,2,log2,0.7574785247456917,0.7857916825786642
768,200,5,5,2,log2,0.7567732030758885,0.7857955653597277
769,200,5,2,4,log2,0.7598343182193338,0.7858578884982852
769,200,5,5,4,log2,0.7598343182193338,0.7858578884982852
769,200,5,8,4,log2,0.7598343182193338,0.7858578884982852
772,200,5,4,4,log2,0.7598343182193338,0.7858578884982853
773,300,5,8,3,log2,0.7587355807078127,0.7860901825267742
774,300,5,5,2,log2,0.7571353215345971,0.7863462239715353
775,300,5,4,4,log2,0.7603863198468523,0.786436793826746
775,300,5,5,4,log2,0.7603863198468523,0.786436793826746
775,300,5,8,4,log2,0.7603863198468523,0.786436793826746
775,300,5,2,4,log2,0.7603863198468523,0.786436793826746
779,200,5,2,3,log2,0.758781870558098,0.7865861543523798
779,200,5,4,3,log2,0.7587818705580981,0.7865861543523798
779,200,5,5,3,log2,0.758781870558098,0.7865861543523798
782,500,,5,2,1,0.7300288344680661,0.7865869508313889
783,300,,4,2,1,0.728482322711806,0.786835239413611
783,300,,2,2,1,0.728482322711806,0.786835239413611
785,300,5,5,3,log2,0.7592357483487269,0.7871498364230538
785,300,5,2,3,log2,0.7592357483487269,0.7871498364230538
785,300,5,4,3,log2,0.7592357483487269,0.7871498364230538
788,200,10,2,1,1,0.7267144246398837,0.7874450277594169
789,500,10,4,1,1,0.7345834102239394,0.7879943561604006
790,300,,5,2,1,0.7327572152577662,0.7886335094122248
791,300,10,4,1,1,0.7356778056253259,0.789542163459672
792,500,,8,2,1,0.7387257755148302,0.789936311437765
793,200,10,4,1,1,0.737102163246696,0.7900975625854426
794,500,10,5,1,1,0.7400839708933411,0.7905560249800179
796,200,,4,2,1,0.7347806239090546,0.7913158204718423
795,200,,2,2,1,0.7347806239090545,0.7913158204718423
797,300,10,5,1,1,0.7416895312062196,0.7918349579628172
798,300,,8,2,1,0.740844833269171,0.7922160217664247
799,200,,5,2,1,0.7386956117182265,0.7931205869986837
800,200,10,5,1,1,0.7440456377809433,0.7936616617596366
801,500,10,8,1,1,0.7491847417881605,0.793857990293998
802,300,10,8,1,1,0.750603344295702,0.7950023744163367
803,200,10,8,1,1,0.754675126626478,0.7990839963492564
804,200,,8,2,1,0.7482093531783843,0.7992824878597611
805,500,,2,3,1,0.8440908989603784,0.8712472906393396
806,500,,4,3,1,0.8440908989603784,0.8712472906393396
806,500,,5,3,1,0.8440908989603784,0.8712472906393396
808,300,,4,3,1,0.8453207027571602,0.8713108916269146
808,300,,5,3,1,0.8453207027571602,0.8713108916269146
810,300,,2,3,1,0.8453207027571603,0.8713108916269147
811,500,,8,3,1,0.8448211454643056,0.871895478613939
812,300,,8,3,1,0.846968712256474,0.8737223232357865
813,200,,2,3,1,0.8526568785582056,0.8776380122803031
813,200,,5,3,1,0.8526568785582056,0.8776380122803031
815,200,,4,3,1,0.8526568785582056,0.8776380122803032
816,500,10,4,2,1,0.8503327040638942,0.8781731389818218
816,500,10,2,2,1,0.8503327040638943,0.8781731389818218
818,300,10,2,2,1,0.8519009369127014,0.8803019427264596
818,300,10,4,2,1,0.8519009369127013,0.8803019427264596
820,200,,8,3,1,0.854237519661073,0.8805532994603373
821,500,10,5,2,1,0.8533699644573636,0.8811872182481213
822,300,10,5,2,1,0.8540362694647887,0.881994087882335
823,500,10,8,2,1,0.8567070604891528,0.8823222086011463
824,200,10,2,2,1,0.8553346158876769,0.8824797285480147
824,200,10,4,2,1,0.8553346158876769,0.8824797285480147
826,300,10,8,2,1,0.8595020581460189,0.8853289585794636
827,200,10,5,2,1,0.8590912499335926,0.8857927443406441
828,200,10,8,2,1,0.863086277250876,0.8887279590899159
829,500,7,2,1,1,0.8812293187548588,0.9048018841073028
830,300,7,2,1,1,0.8828566697780488,0.9063359913758187
831,500,7,4,1,1,0.8855612263764272,0.9070151716306256
832,500,7,5,1,1,0.8866968355358766,0.9074675511727794
833,300,7,4,1,1,0.8876030800260168,0.9090401721737962
834,500,7,8,1,1,0.8903807304903912,0.9095080774390656
835,200,7,2,1,1,0.8879270705997536,0.9107865931821054
836,300,7,5,1,1,0.8898480486819482,0.9108887520735282
837,200,7,4,1,1,0.8908012419274516,0.9120800253131066
838,500,,8,4,1,0.8947041118157574,0.9130398255196178
838,500,,5,4,1,0.8947041118157575,0.9130398255196178
838,500,,4,4,1,0.8947041118157574,0.9130398255196178
838,500,,2,4,1,0.8947041118157574,0.9130398255196178
842,200,7,5,1,1,0.8931874517239548,0.9139193409610712
843,300,7,8,1,1,0.8955646565471562,0.9145718122982042
844,300,,2,4,1,0.896987006299474,0.9153820676684087
845,300,,5,4,1,0.896987006299474,0.9153820676684088
846,300,,8,4,1,0.896987006299474,0.915382067668409
846,300,,4,4,1,0.896987006299474,0.915382067668409
848,500,10,2,3,1,0.8988595201550701,0.9174275851428098
848,500,10,5,3,1,0.8988595201550701,0.9174275851428098
848,500,10,4,3,1,0.8988595201550701,0.9174275851428098
851,500,10,8,3,1,0.8992964217791095,0.9174647970461361
852,200,7,8,1,1,0.8990214810853998,0.9178593858646241
853,200,,5,4,1,0.9005603776154146,0.9188260721590225
853,200,,8,4,1,0.9005603776154147,0.9188260721590225
853,200,,4,4,1,0.9005603776154146,0.9188260721590225
856,200,,2,4,1,0.9005603776154146,0.9188260721590226
857,300,10,8,3,1,0.901101323539831,0.9190629407244937
858,300,10,4,3,1,0.9012154298095325,0.9196674632072611
858,300,10,2,3,1,0.9012154298095325,0.9196674632072611
860,300,10,5,3,1,0.9012154298095325,0.9196674632072612
861,200,10,8,3,1,0.9060799531689108,0.9235676538091127
862,200,10,5,3,1,0.9057553533743002,0.9237062340519767
862,200,10,2,3,1,0.9057553533743002,0.9237062340519767
864,200,10,4,3,1,0.9057553533743002,0.9237062340519768
865,500,10,5,4,1,0.9259515381607892,0.9399255720000355
866,500,10,8,4,1,0.9259515381607892,0.9399255720000356
866,500,10,4,4,1,0.9259515381607892,0.9399255720000356
866,500,10,2,4,1,0.9259515381607892,0.9399255720000356
869,300,10,4,4,1,0.9274142924407266,0.9410090612159993
869,300,10,5,4,1,0.9274142924407267,0.9410090612159993
869,300,10,2,4,1,0.9274142924407267,0.9410090612159993
869,300,10,8,4,1,0.9274142924407267,0.9410090612159993
873,200,10,5,4,1,0.9288857905128127,0.942860684060128
873,200,10,8,4,1,0.9288857905128127,0.942860684060128
873,200,10,4,4,1,0.9288857905128127,0.942860684060128
876,200,10,2,4,1,0.9288857905128127,0.942860684060128
877,500,7,8,2,1,0.9334562634433256,0.9468528343929796
878,500,7,4,2,1,0.9343446187248804,0.9488225004484392
878,500,7,2,2,1,0.9343446187248804,0.9488225004484392
880,300,7,8,2,1,0.9362455708707178,0.9497648130516261
881,500,7,5,2,1,0.9348039713117504,0.9498242650194619
882,300,7,4,2,1,0.9362284672919258,0.9508052436449538
882,300,7,2,2,1,0.9362284672919258,0.9508052436449538
884,300,7,5,2,1,0.9361029335878474,0.9519964281654052
885,200,7,8,2,1,0.9398046956757811,0.9527986035779361
